code;description;médical_ou_chirurgical;mdc;type_d_hospitalisation;nombre_de_séjours
055;Traumatisme crânien avec coma > 1 heure ou hémorragie;Médical;01;Classique;2605
055;Traumatisme crânien avec coma > 1 heure ou hémorragie;Médical;01;De jour;17
056;Fracture du crâne et traumatisme intracrânien spécifié, avec coma < 1 heure ou sans coma;Médical;01;Classique;1762
056;Fracture du crâne et traumatisme intracrânien spécifié, avec coma < 1 heure ou sans coma;Médical;01;De jour;20
057;Commotion et traumatisme intracrânien non spécifié, avec coma < 1 heure ou sans coma;Médical;01;Classique;9522
057;Commotion et traumatisme intracrânien non spécifié, avec coma < 1 heure ou sans coma;Médical;01;De jour;10
058;Autres affections du système nerveux;Médical;01;Classique;16006
058;Autres affections du système nerveux;Médical;01;De jour;1093
070;Interventions sur l'orbite;Chirurgical;02;Classique;607
070;Interventions sur l'orbite;Chirurgical;02;De jour;147
071;Interventions intraoculaires excepté cristallin;Chirurgical;02;Classique;6026
071;Interventions intraoculaires excepté cristallin;Chirurgical;02;De jour;3087
072;Interventions extra-oculaires excepté sur l'orbite;Chirurgical;02;Classique;1741
072;Interventions extra-oculaires excepté sur l'orbite;Chirurgical;02;De jour;18215
073;Interventions sur le cristallin avec ou sans vitrectomie;Chirurgical;02;Classique;4810
073;Interventions sur le cristallin avec ou sans vitrectomie;Chirurgical;02;De jour;105316
080;Infections majeures de l'œil;Médical;02;Classique;386
081;Affections neurologiques de l'œil;Médical;02;Classique;776
081;Affections neurologiques de l'œil;Médical;02;De jour;59
082;Autres affections oculaires;Médical;02;Classique;2413
082;Autres affections oculaires;Médical;02;De jour;552
090;Interventions majeures sur le larynx et la trachée, excepté trachéostomie;Chirurgical;03;Classique;324
090;Interventions majeures sur le larynx et la trachée, excepté trachéostomie;Chirurgical;03;De jour;45
091;Autres interventions majeures au niveau tête et cou;Chirurgical;03;Classique;624
091;Autres interventions majeures au niveau tête et cou;Chirurgical;03;De jour;422
092;Interventions sur la façade, excepté interventions majeures au niveau tête et cou;Chirurgical;03;Classique;4093
092;Interventions sur la façade, excepté interventions majeures au niveau tête et cou;Chirurgical;03;De jour;3300
093;Interventions sur sinus et mastoïde;Chirurgical;03;Classique;7061
093;Interventions sur sinus et mastoïde;Chirurgical;03;De jour;4429
094;Interventions sur la bouche;Chirurgical;03;Classique;1871
094;Interventions sur la bouche;Chirurgical;03;De jour;31811
095;Palatoplastie et réparation de fente labiale et palatine;Chirurgical;03;Classique;805
095;Palatoplastie et réparation de fente labiale et palatine;Chirurgical;03;De jour;277
096;Interventions sur glande salivaire et sialoadénectomie;Chirurgical;03;Classique;1095
096;Interventions sur glande salivaire et sialoadénectomie;Chirurgical;03;De jour;419
097;Adenoïdectomie et amygdalectomie;Chirurgical;03;Classique;7924
097;Adenoïdectomie et amygdalectomie;Chirurgical;03;De jour;37482
098;Autres interventions sur oreille, nez, bouche, gorge;Chirurgical;03;Classique;13131
098;Autres interventions sur oreille, nez, bouche, gorge;Chirurgical;03;De jour;33212
110;Affections malignes d'oreille, nez, bouche, gorge;Médical;03;Classique;1816
110;Affections malignes d'oreille, nez, bouche, gorge;Médical;03;De jour;1196
111;Troubles de l'équilibre;Médical;03;Classique;4977
111;Troubles de l'équilibre;Médical;03;De jour;39
112;Épistaxis;Médical;03;Classique;1120
112;Épistaxis;Médical;03;De jour;233
113;Épiglottite, otite moyenne, infection des voies respiratoires supérieures et laryngotrachéite;Médical;03;Classique;13598
113;Épiglottite, otite moyenne, infection des voies respiratoires supérieures et laryngotrachéite;Médical;03;De jour;906
114;Pathologies dentaires et buccales;Médical;03;Classique;4487
114;Pathologies dentaires et buccales;Médical;03;De jour;89861
115;Autres affections d'oreille, nez, bouche, gorge;Médical;03;Classique;33331
115;Autres affections d'oreille, nez, bouche, gorge;Médical;03;De jour;4849
120;Interventions majeures sur système respiratoire;Chirurgical;04;Classique;1807
120;Interventions majeures sur système respiratoire;Chirurgical;04;De jour;13
121;Interventions non majeures sur système respiratoire;Chirurgical;04;Classique;4670
121;Interventions non majeures sur système respiratoire;Chirurgical;04;De jour;753
122;Autres interventions sur système respiratoire;Chirurgical;04;Classique;792
122;Autres interventions sur système respiratoire;Chirurgical;04;De jour;244
130;Maladies du système respiratoire avec assistance ventilatoire pendant + de 96 heures;Médical;04;Classique;1806
131;Mucoviscidose;Médical;04;Classique;857
131;Mucoviscidose;Médical;04;De jour;16
132;Dysplasie broncho-pulmonaire et autres maladies respiratoires chroniques durant période périnatale;Médical;04;Classique;110
132;Dysplasie broncho-pulmonaire et autres maladies respiratoires chroniques durant période périnatale;Médical;04;De jour;1
133;Œdème pulmonaire et insuffisance respiratoire;Médical;04;Classique;1503
133;Œdème pulmonaire et insuffisance respiratoire;Médical;04;De jour;19
134;Embolie pulmonaire;Médical;04;Classique;4906
134;Embolie pulmonaire;Médical;04;De jour;16
135;Traumatisme majeur du thorax;Médical;04;Classique;1908
135;Traumatisme majeur du thorax;Médical;04;De jour;5
136;Affections malignes du système respiratoire;Médical;04;Classique;9129
136;Affections malignes du système respiratoire;Médical;04;De jour;3935
137;Inflammations et infections du système respiratoire;Médical;04;Classique;6970
137;Inflammations et infections du système respiratoire;Médical;04;De jour;217
138;Pneumonie à virus respiratoire syncytial avec toux quinteuse;Médical;04;Classique;585
138;Pneumonie à virus respiratoire syncytial avec toux quinteuse;Médical;04;De jour;2
139;Pneumonie simple;Médical;04;Classique;34067
139;Pneumonie simple;Médical;04;De jour;251
140;Maladie pulmonaire obstructive chronique;Médical;04;Classique;24850
140;Maladie pulmonaire obstructive chronique;Médical;04;De jour;954
141;Bronchiolite et asthme;Médical;04;Classique;15091
141;Bronchiolite et asthme;Médical;04;De jour;577
142;Maladie pulmonaire interstitielle;Médical;04;Classique;1600
142;Maladie pulmonaire interstitielle;Médical;04;De jour;430
143;Pneumothorax, avec épanchement pleural;Médical;04;Classique;3895
143;Pneumothorax, avec épanchement pleural;Médical;04;De jour;101
144;Autres diagnostics, signes et symptômes du système respiratoire;Médical;04;Classique;26722
144;Autres diagnostics, signes et symptômes du système respiratoire;Médical;04;De jour;3388
160;Réparation majeure d'anomalie cardiaque par voie thoracique;Chirurgical;05;Classique;209
161;Implantation d'un défibrillateur cardiaque;Chirurgical;05;Classique;1610
161;Implantation d'un défibrillateur cardiaque;Chirurgical;05;De jour;36
162;Interventions sur valve cardiaque, avec cathétérisme cardiaque;Chirurgical;05;Classique;935
163;Interventions sur valve cardiaque, sans cathétérisme cardiaque;Chirurgical;05;Classique;3696
164;Pontage coronaire avec complication mécanique du pontage coronaire greffé;Chirurgical;05;Classique;2
165;Pontage coronaire sans complication mécanique, avec cathétérisme cardiaque;Chirurgical;05;Classique;2208
166;Pontage coronaire sans complication mécanique, sans cathétérisme cardiaque;Chirurgical;05;Classique;3799
167;Autres interventions cardiaques;Chirurgical;05;Classique;1309
167;Autres interventions cardiaques;Chirurgical;05;De jour;9
168;Interventions vasculaires thoraciques majeures;Chirurgical;05;Classique;3759
168;Interventions vasculaires thoraciques majeures;Chirurgical;05;De jour;58
169;Interventions majeures sur les vaisseaux abdominaux;Chirurgical;05;Classique;759
169;Interventions majeures sur les vaisseaux abdominaux;Chirurgical;05;De jour;2
170;Insertion pacemaker permanent avec infarctus aigu du myocarde, décompensation cardiaque ou choc;Chirurgical;05;Classique;471
171;Insertion pacemaker sans infarctus aigu du myocarde, décompensation cardiaque ou choc;Chirurgical;05;Classique;7858
171;Insertion pacemaker sans infarctus aigu du myocarde, décompensation cardiaque ou choc;Chirurgical;05;De jour;61
172;Amputation pour pathologie circulatoire excepté membre supérieur et orteil;Chirurgical;05;Classique;752
172;Amputation pour pathologie circulatoire excepté membre supérieur et orteil;Chirurgical;05;De jour;2
173;Autres interventions vasculaires;Chirurgical;05;Classique;18941
173;Autres interventions vasculaires;Chirurgical;05;De jour;2816
174;Interventions cardiovasculaires percutanées avec infarctus aigu du myocarde;Chirurgical;05;Classique;6889
174;Interventions cardiovasculaires percutanées avec infarctus aigu du myocarde;Chirurgical;05;De jour;279
175;Interventions cardiovasculaires percutanées sans infarctus aigu du myocarde;Chirurgical;05;Classique;23990
175;Interventions cardiovasculaires percutanées sans infarctus aigu du myocarde;Chirurgical;05;De jour;2215
176;Remplacement de pacemaker et défibrillateur cardiaque;Chirurgical;05;Classique;2691
176;Remplacement de pacemaker et défibrillateur cardiaque;Chirurgical;05;De jour;692
177;Révision de pacemaker et défibrillateur cardiaque excepté remplacement d'appareil;Chirurgical;05;Classique;949
177;Révision de pacemaker et défibrillateur cardiaque excepté remplacement d'appareil;Chirurgical;05;De jour;128
178;Amputation de membre supérieur et orteil pour pathologie circulatoire;Chirurgical;05;Classique;415
178;Amputation de membre supérieur et orteil pour pathologie circulatoire;Chirurgical;05;De jour;50
179;Ligature de veine et stripping;Chirurgical;05;Classique;4933
179;Ligature de veine et stripping;Chirurgical;05;De jour;19399
180;Autres interventions chirurgicales sur système circulatoire;Chirurgical;05;Classique;866
180;Autres interventions chirurgicales sur système circulatoire;Chirurgical;05;De jour;138
190;Affections circulatoires avec infarctus;Médical;05;Classique;9156
190;Affections circulatoires avec infarctus;Médical;05;De jour;494
191;Cathétérisme cardiaque pour problèmes circulatoires excepté maladies ischémiques du myocarde;Médical;05;Classique;10164
191;Cathétérisme cardiaque pour problèmes circulatoires excepté maladies ischémiques du myocarde;Médical;05;De jour;2348
192;Cathétérisme cardiaque pour maladie ischémique du myocarde;Médical;05;Classique;22919
192;Cathétérisme cardiaque pour maladie ischémique du myocarde;Médical;05;De jour;7988
193;Endocardite aiguë et subaiguë;Médical;05;Classique;218
193;Endocardite aiguë et subaiguë;Médical;05;De jour;29
194;Insuffisance cardiaque;Médical;05;Classique;20476
194;Insuffisance cardiaque;Médical;05;De jour;20
195;Thrombophlébite veineuse profonde;Médical;05;Classique;1125
195;Thrombophlébite veineuse profonde;Médical;05;De jour;8
196;Arrêt cardiaque inexpliqué;Médical;05;Classique;805
196;Arrêt cardiaque inexpliqué;Médical;05;De jour;71
197;Affections vasculaires périphériques et autres;Médical;05;Classique;5368
197;Affections vasculaires périphériques et autres;Médical;05;De jour;1828
198;Athérosclérose;Médical;05;Classique;3240
198;Athérosclérose;Médical;05;De jour;21
199;Hypertension;Médical;05;Classique;2880
199;Hypertension;Médical;05;De jour;43
200;Affections valvulaires et cardiaques congénitales;Médical;05;Classique;1277
200;Affections valvulaires et cardiaques congénitales;Médical;05;De jour;113
201;Arythmie cardiaque et troubles de conduction;Médical;05;Classique;19386
201;Arythmie cardiaque et troubles de conduction;Médical;05;De jour;4257
202;Angine de poitrine;Médical;05;Classique;2357
202;Angine de poitrine;Médical;05;De jour;14
203;Douleur thoracique;Médical;05;Classique;6851
203;Douleur thoracique;Médical;05;De jour;141
204;Syncope et collapsus;Médical;05;Classique;9325
204;Syncope et collapsus;Médical;05;De jour;28
205;Cardiomyopathie;Médical;05;Classique;345
205;Cardiomyopathie;Médical;05;De jour;7
206;Dysfonctionnement, réaction et complication d'un appareil cardiaque ou vasculaire ou intervention;Médical;05;Classique;1426
206;Dysfonctionnement, réaction et complication d'un appareil cardiaque ou vasculaire ou intervention;Médical;05;De jour;473
207;Autres diagnostics du système circulatoire;Médical;05;Classique;5629
207;Autres diagnostics du système circulatoire;Médical;05;De jour;255
220;Interventions majeures sur l'œsophage, estomac et duodénum;Chirurgical;06;Classique;4706
220;Interventions majeures sur l'œsophage, estomac et duodénum;Chirurgical;06;De jour;211
221;Interventions majeures sur l'intestin grêle et le gros intestin;Chirurgical;06;Classique;15148
221;Interventions majeures sur l'intestin grêle et le gros intestin;Chirurgical;06;De jour;29
222;Interventions mineures sur l'œsophage, estomac et duodénum;Chirurgical;06;Classique;658
222;Interventions mineures sur l'œsophage, estomac et duodénum;Chirurgical;06;De jour;93
223;Interventions mineures sur gros intestin et intestin grêle;Chirurgical;06;Classique;2387
223;Interventions mineures sur gros intestin et intestin grêle;Chirurgical;06;De jour;101
224;Lyse d'adhérences péritonéales;Chirurgical;06;Classique;2294
224;Lyse d'adhérences péritonéales;Chirurgical;06;De jour;93
225;Appendicectomie;Chirurgical;06;Classique;13649
225;Appendicectomie;Chirurgical;06;De jour;95
226;Interventions sur anus et orifices artificiels (stomie);Chirurgical;06;Classique;9341
226;Interventions sur anus et orifices artificiels (stomie);Chirurgical;06;De jour;7803
227;Cure de hernie excepté inguinale et crurale;Chirurgical;06;Classique;9271
227;Cure de hernie excepté inguinale et crurale;Chirurgical;06;De jour;3315
228;Cure de hernie inguinale et crurale;Chirurgical;06;Classique;15865
228;Cure de hernie inguinale et crurale;Chirurgical;06;De jour;6981
229;Autres interventions du système digestif;Chirurgical;06;Classique;2164
229;Autres interventions du système digestif;Chirurgical;06;De jour;366
240;Affections malignes du tube digestif;Médical;06;Classique;7560
240;Affections malignes du tube digestif;Médical;06;De jour;6901
241;Ulcère peptique et gastrites;Médical;06;Classique;9300
241;Ulcère peptique et gastrites;Médical;06;De jour;9337
242;Affections majeures de l'œsophage;Médical;06;Classique;914
242;Affections majeures de l'œsophage;Médical;06;De jour;339
243;Autres affections de l'œsophage;Médical;06;Classique;9553
243;Autres affections de l'œsophage;Médical;06;De jour;17383
244;Diverticulite et diverticulose;Médical;06;Classique;9358
244;Diverticulite et diverticulose;Médical;06;De jour;14741
245;Maladie inflammatoire de l'intestin;Médical;06;Classique;2929
245;Maladie inflammatoire de l'intestin;Médical;06;De jour;6877
246;Ischémie du tube digestif;Médical;06;Classique;1521
246;Ischémie du tube digestif;Médical;06;De jour;143
247;Obstruction gastro-intestinale;Médical;06;Classique;8381
247;Obstruction gastro-intestinale;Médical;06;De jour;453
248;Infections gastro-intestinales bactériennes majeures;Médical;06;Classique;800
248;Infections gastro-intestinales bactériennes majeures;Médical;06;De jour;16
249;Gastro-entérites non bactériennes et douleur abdominale;Médical;06;Classique;29164
249;Gastro-entérites non bactériennes et douleur abdominale;Médical;06;De jour;8761
250;Autres diagnostics du système digestif;Médical;06;Classique;31231
250;Autres diagnostics du système digestif;Médical;06;De jour;68681
260;Shunt intra-abdominal et interventions sur pancréas et foie;Chirurgical;07;Classique;2164
260;Shunt intra-abdominal et interventions sur pancréas et foie;Chirurgical;07;De jour;15
261;Interventions majeures des voies biliaires;Chirurgical;07;Classique;600
261;Interventions majeures des voies biliaires;Chirurgical;07;De jour;61
262;Cholécystectomie non laparoscopique;Chirurgical;07;Classique;777
262;Cholécystectomie non laparoscopique;Chirurgical;07;De jour;2
263;Cholécystectomie laparoscopique;Chirurgical;07;Classique;18183
263;Cholécystectomie laparoscopique;Chirurgical;07;De jour;667
264;Autres interventions sur le système hépatobiliaire et le pancréas;Chirurgical;07;Classique;966
264;Autres interventions sur le système hépatobiliaire et le pancréas;Chirurgical;07;De jour;298
280;Cirrhose et hépatite alcoolique;Médical;07;Classique;4050
280;Cirrhose et hépatite alcoolique;Médical;07;De jour;531
281;Affections malignes du système hépatobiliaire ou du pancréas;Médical;07;Classique;5204
281;Affections malignes du système hépatobiliaire ou du pancréas;Médical;07;De jour;1560
282;Affections du pancréas excepté affections malignes;Médical;07;Classique;6391
282;Affections du pancréas excepté affections malignes;Médical;07;De jour;749
283;Affections du foie excepté affections malignes, cirrhose, hépatite alcoolique;Médical;07;Classique;4126
283;Affections du foie excepté affections malignes, cirrhose, hépatite alcoolique;Médical;07;De jour;1250
284;Affections des voies biliaires;Médical;07;Classique;10047
284;Affections des voies biliaires;Médical;07;De jour;938
300;Interventions majeures bilatérales ou multiples sur articulations de membre inférieur;Chirurgical;08;Classique;777
300;Interventions majeures bilatérales ou multiples sur articulations de membre inférieur;Chirurgical;08;De jour;1
301;Interventions majeures sur articulations et rattachement membres des extrémités inférieures avec trauma;Chirurgical;08;Classique;5977
302;Interventions majeures sur articulations et rattachement membres des extrémités inférieures sans trauma;Chirurgical;08;Classique;40437
302;Interventions majeures sur articulations et rattachement membres des extrémités inférieures sans trauma;Chirurgical;08;De jour;28
303;Arthrodèse dorsolombaire pour courbures du dos;Chirurgical;08;Classique;306
304;Arthrodèse dorsolombaire excepté courbures du dos;Chirurgical;08;Classique;9544
304;Arthrodèse dorsolombaire excepté courbures du dos;Chirurgical;08;De jour;10
305;Amputation pour affections du système musculosquelettique et du tissu conjonctif;Chirurgical;08;Classique;254
305;Amputation pour affections du système musculosquelettique et du tissu conjonctif;Chirurgical;08;De jour;2
306;Interventions majeures sur articulation et rattachement membres des extrémités supérieures;Chirurgical;08;Classique;2929
306;Interventions majeures sur articulation et rattachement membres des extrémités supérieures;Chirurgical;08;De jour;29
307;Interventions pour reconstruction osseuse du crâne et de la face;Chirurgical;08;Classique;337
307;Interventions pour reconstruction osseuse du crâne et de la face;Chirurgical;08;De jour;117
308;Interventions hanche, fémur, excepté interventions majeures d'articulation, pour trauma;Chirurgical;08;Classique;10451
308;Interventions hanche, fémur, excepté interventions majeures d'articulation, pour trauma;Chirurgical;08;De jour;4
309;Interventions hanche, fémur, excepté interventions majeures d'articulation, sans trauma;Chirurgical;08;Classique;2425
309;Interventions hanche, fémur, excepté interventions majeures d'articulation, sans trauma;Chirurgical;08;De jour;170
310;Interventions sur dos et cou excepté arthrodèse vertébrale, dorsale et lombaire;Chirurgical;08;Classique;25720
310;Interventions sur dos et cou excepté arthrodèse vertébrale, dorsale et lombaire;Chirurgical;08;De jour;1488
311;Débridement et greffe cutanée pour plaie ouverte, affections musculosquelettiques et du tissu conjonctif, excepté main;Chirurgical;08;Classique;90
311;Débridement et greffe cutanée pour plaie ouverte, affections musculosquelettiques et du tissu conjonctif, excepté main;Chirurgical;08;De jour;74
312;Débridement et greffe cutanée sauf pour plaie ouverte, pour affections musculosquelettiques et du tissu conjonctif, excepté main;Chirurgical;08;Classique;942
312;Débridement et greffe cutanée sauf pour plaie ouverte, pour affections musculosquelettiques et du tissu conjonctif, excepté main;Chirurgical;08;De jour;303
313;Interventions des membres inférieurs et genoux excepté pied;Chirurgical;08;Classique;26077
313;Interventions des membres inférieurs et genoux excepté pied;Chirurgical;08;De jour;42986
314;Interventions du pied;Chirurgical;08;Classique;13412
314;Interventions du pied;Chirurgical;08;De jour;5237
315;Interventions épaule, coude et avant-bras;Chirurgical;08;Classique;35453
315;Interventions épaule, coude et avant-bras;Chirurgical;08;De jour;9641
316;Interventions main, poignet;Chirurgical;08;Classique;6305
316;Interventions main, poignet;Chirurgical;08;De jour;29974
317;Interventions des tissus mous;Chirurgical;08;Classique;8181
317;Interventions des tissus mous;Chirurgical;08;De jour;9278
318;Enlèvement matériel de fixation interne;Chirurgical;08;Classique;4651
318;Enlèvement matériel de fixation interne;Chirurgical;08;De jour;18642
319;Excision locale du système musculosquelletique;Chirurgical;08;Classique;3462
319;Excision locale du système musculosquelletique;Chirurgical;08;De jour;6710
320;Autres interventions du système musculosquelettique et tissu conjonctif;Chirurgical;08;Classique;5360
320;Autres interventions du système musculosquelettique et tissu conjonctif;Chirurgical;08;De jour;4114
340;Fractures du fémur;Médical;08;Classique;1435
340;Fractures du fémur;Médical;08;De jour;21
341;Fractures du bassin ou luxation de la hanche;Médical;08;Classique;3837
341;Fractures du bassin ou luxation de la hanche;Médical;08;De jour;26
342;Fractures ou luxations excepté fémur et bassin;Médical;08;Classique;9217
342;Fractures ou luxations excepté fémur et bassin;Médical;08;De jour;4260
343;Fractures pathologiques et affections malignes du tissu conjonctif ou du système musculosquelletique;Médical;08;Classique;5945
343;Fractures pathologiques et affections malignes du tissu conjonctif ou du système musculosquelletique;Médical;08;De jour;2316
344;Ostéomyélite;Médical;08;Classique;448
344;Ostéomyélite;Médical;08;De jour;87
345;Arthrite septique;Médical;08;Classique;416
345;Arthrite septique;Médical;08;De jour;6
346;Affections du tissu conjonctif;Médical;08;Classique;2984
346;Affections du tissu conjonctif;Médical;08;De jour;1864
347;Problèmes médicaux de dos;Médical;08;Classique;20459
347;Problèmes médicaux de dos;Médical;08;De jour;160217
348;Autres maladies des os;Médical;08;Classique;3609
348;Autres maladies des os;Médical;08;De jour;1152
349;Dysfonctionnements, réactions et complications relatifs aux appareils orthopédiques ou interventions.;Médical;08;Classique;2136
349;Dysfonctionnements, réactions et complications relatifs aux appareils orthopédiques ou interventions.;Médical;08;De jour;311
350;Signes, symptômes, entorses et maladies inflammatoires mineures du système musculosquelettique;Médical;08;Classique;5257
350;Signes, symptômes, entorses et maladies inflammatoires mineures du système musculosquelettique;Médical;08;De jour;1188
351;Autres diagnostics système musculosquelettique et tissu conjonctif;Médical;08;Classique;5226
351;Autres diagnostics système musculosquelettique et tissu conjonctif;Médical;08;De jour;4423
360;Greffe cutanée et/ou débridement pour ulcère ou cellulite;Chirurgical;09;Classique;1073
360;Greffe cutanée et/ou débridement pour ulcère ou cellulite;Chirurgical;09;De jour;143
361;Greffe cutanée et/ou débridement excepté ulcère et cellulite;Chirurgical;09;Classique;3105
361;Greffe cutanée et/ou débridement excepté ulcère et cellulite;Chirurgical;09;De jour;4140
362;Interventions pour mastectomie;Chirurgical;09;Classique;6041
362;Interventions pour mastectomie;Chirurgical;09;De jour;228
363;Interventions sur les seins, excepté mastectomie;Chirurgical;09;Classique;14332
363;Interventions sur les seins, excepté mastectomie;Chirurgical;09;De jour;5467
364;Autres interventions sur les seins, la peau et le tissu sous-cutané;Chirurgical;09;Classique;8328
364;Autres interventions sur les seins, la peau et le tissu sous-cutané;Chirurgical;09;De jour;24154
380;Ulcère de la peau;Médical;09;Classique;1209
380;Ulcère de la peau;Médical;09;De jour;30
381;Affections majeures de la peau;Médical;09;Classique;1168
381;Affections majeures de la peau;Médical;09;De jour;111
382;Affections malignes du sein;Médical;09;Classique;1260
382;Affections malignes du sein;Médical;09;De jour;638
383;Cellulite;Médical;09;Classique;10113
383;Cellulite;Médical;09;De jour;1015
384;Traumatisme de peau, tissu sous-cutané, sein;Médical;09;Classique;7961
384;Traumatisme de peau, tissu sous-cutané, sein;Médical;09;De jour;3126
385;Autre affection de la peau et de seins;Médical;09;Classique;3701
385;Autre affection de la peau et de seins;Médical;09;De jour;3556
400;Amputation de membre inferieur pour affections endocriniennes, nutritionnelles, métaboliques;Chirurgical;10;Classique;1147
400;Amputation de membre inferieur pour affections endocriniennes, nutritionnelles, métaboliques;Chirurgical;10;De jour;45
401;Interventions sur les surrénales et l'hypophyse;Chirurgical;10;Classique;498
402;Greffe cutanée, débridement de plaie pour affections endocriniennes, nutritionnelles, métaboliques;Chirurgical;10;Classique;491
402;Greffe cutanée, débridement de plaie pour affections endocriniennes, nutritionnelles, métaboliques;Chirurgical;10;De jour;26
403;Interventions chirurgicales pour obésité;Chirurgical;10;Classique;12342
403;Interventions chirurgicales pour obésité;Chirurgical;10;De jour;359
404;Interventions sur les glandes thyroïdes ou parathyroïdes;Chirurgical;10;Classique;7282
404;Interventions sur les glandes thyroïdes ou parathyroïdes;Chirurgical;10;De jour;105
405;Autres interventions sur système endocrinien ou pour troubles nutritionnels, métaboliques;Chirurgical;10;Classique;1468
405;Autres interventions sur système endocrinien ou pour troubles nutritionnels, métaboliques;Chirurgical;10;De jour;155
420;Diabète;Médical;10;Classique;13720
420;Diabète;Médical;10;De jour;95
421;Affections nutritionnelles et troubles du métabolisme;Médical;10;Classique;6203
421;Affections nutritionnelles et troubles du métabolisme;Médical;10;De jour;1553
422;Hypovolémie et désordres électrolytiques;Médical;10;Classique;11738
422;Hypovolémie et désordres électrolytiques;Médical;10;De jour;39
423;Anomalies congénitales du métabolisme;Médical;10;Classique;589
423;Anomalies congénitales du métabolisme;Médical;10;De jour;432
424;Autres affections endocriniennes;Médical;10;Classique;2991
424;Autres affections endocriniennes;Médical;10;De jour;195
440;Transplantation rénale;Chirurgical;11;Classique;420
441;Interventions majeures sur la vessie;Chirurgical;11;Classique;1190
441;Interventions majeures sur la vessie;Chirurgical;11;De jour;13
442;Interventions des reins et des voies urinaires pour affections malignes;Chirurgical;11;Classique;1830
442;Interventions des reins et des voies urinaires pour affections malignes;Chirurgical;11;De jour;8
443;Interventions des reins et des voies urinaires sauf pour affections malignes;Chirurgical;11;Classique;3069
