code;beschrijving;medisch_of_chirurgicsh;mdc;soort_hospitalisatie;aantal_verblijven
139;Andere pneumonie;Medisch;04;Daghosp.;233
140;Chronische obstructieve longaandoeningen;Medisch;04;Klass. hosp;28964
140;Chronische obstructieve longaandoeningen;Medisch;04;Daghosp.;919
141;Astma;Medisch;04;Klass. hosp;5763
141;Astma;Medisch;04;Daghosp.;137
142;Interstitiële longziekte;Medisch;04;Klass. hosp;1840
142;Interstitiële longziekte;Medisch;04;Daghosp.;429
143;Andere respiratoire diagnosen behalve tekens, symptomen en mineure diagnosen;Medisch;04;Klass. hosp;5983
143;Andere respiratoire diagnosen behalve tekens, symptomen en mineure diagnosen;Medisch;04;Daghosp.;1315
144;Respiratoire tekens, symptomen en mineure diagnosen;Medisch;04;Klass. hosp;27366
144;Respiratoire tekens, symptomen en mineure diagnosen;Medisch;04;Daghosp.;2685
160;Majeur cardiothoracaal herstel van hartanomalie;Chirurgisch;05;Klass. hosp;203
161;Inplantatie van hartdefibrillator en hartassistentiesyteem;Chirurgisch;05;Klass. hosp;1828
161;Inplantatie van hartdefibrillator en hartassistentiesyteem;Chirurgisch;05;Daghosp.;68
162;Procedures op hartkleppen met hartkatheterisatie;Chirurgisch;05;Klass. hosp;961
162;Procedures op hartkleppen met hartkatheterisatie;Chirurgisch;05;Daghosp.;1
163;Procedures op hartkleppen zonder hartkatheterisatie;Chirurgisch;05;Klass. hosp;3965
165;Coronaire overbrugging met hartkatheterisatie of percutane hartprocedures;Chirurgisch;05;Klass. hosp;1940
166;Coronaire overbrugging zonder hartkatheterisatie of percutane hartprocedures;Chirurgisch;05;Klass. hosp;3569
167;Andere cardiothoracale procedures;Chirurgisch;05;Klass. hosp;831
167;Andere cardiothoracale procedures;Chirurgisch;05;Daghosp.;1
169;Majeure thoracale en abdominale vasculaire procedures;Chirurgisch;05;Klass. hosp;2553
169;Majeure thoracale en abdominale vasculaire procedures;Chirurgisch;05;Daghosp.;11
170;Implantatie van permanente pacemaker met AMI, hartdecompensatie of shock;Chirurgisch;05;Klass. hosp;432
171;Implanteren van permanente pacemaker zonder AMI, hartdecompensatie of shock;Chirurgisch;05;Klass. hosp;7468
171;Implanteren van permanente pacemaker zonder AMI, hartdecompensatie of shock;Chirurgisch;05;Daghosp.;35
173;Andere vasculaire procedures;Chirurgisch;05;Klass. hosp;21709
173;Andere vasculaire procedures;Chirurgisch;05;Daghosp.;4900
174;Percutane cardiovasculaire procedures met acuut hartinfarct;Chirurgisch;05;Klass. hosp;7770
174;Percutane cardiovasculaire procedures met acuut hartinfarct;Chirurgisch;05;Daghosp.;378
175;Percutane cardiovasculaire procedures zonder acuut hartinfarct;Chirurgisch;05;Klass. hosp;23216
175;Percutane cardiovasculaire procedures zonder acuut hartinfarct;Chirurgisch;05;Daghosp.;1830
176;Vervangen van pacemaker of defibrillator;Chirurgisch;05;Klass. hosp;2874
176;Vervangen van pacemaker of defibrillator;Chirurgisch;05;Daghosp.;401
177;Revisie van pacemaker of defibrillator behalve toestel vervanging;Chirurgisch;05;Klass. hosp;934
177;Revisie van pacemaker of defibrillator behalve toestel vervanging;Chirurgisch;05;Daghosp.;80
180;Andere procedures op het circulatoire systeem;Chirurgisch;05;Klass. hosp;3791
180;Andere procedures op het circulatoire systeem;Chirurgisch;05;Daghosp.;19156
190;Acuut myocardinfarct;Medisch;05;Klass. hosp;8447
190;Acuut myocardinfarct;Medisch;05;Daghosp.;484
191;Hartkatheterisatie met circulatoire stoornissen behalve ischemische hartziekte;Medisch;05;Klass. hosp;12408
191;Hartkatheterisatie met circulatoire stoornissen behalve ischemische hartziekte;Medisch;05;Daghosp.;2750
192;Hartkatheterisatie voor ischemische hartziekte;Medisch;05;Klass. hosp;20623
192;Hartkatheterisatie voor ischemische hartziekte;Medisch;05;Daghosp.;10129
193;Acute en subacute endocarditis;Medisch;05;Klass. hosp;241
193;Acute en subacute endocarditis;Medisch;05;Daghosp.;1
194;Hartfalen;Medisch;05;Klass. hosp;22217
194;Hartfalen;Medisch;05;Daghosp.;25
196;Hartstilstand;Medisch;05;Klass. hosp;943
196;Hartstilstand;Medisch;05;Daghosp.;115
197;Perifere en andere vasculaire stoornissen;Medisch;05;Klass. hosp;6387
197;Perifere en andere vasculaire stoornissen;Medisch;05;Daghosp.;2085
198;Angina pectoris en coronaire atherosclerose;Medisch;05;Klass. hosp;5751
198;Angina pectoris en coronaire atherosclerose;Medisch;05;Daghosp.;49
199;Hypertensie;Medisch;05;Klass. hosp;2695
199;Hypertensie;Medisch;05;Daghosp.;31
200;Structurele hartaandoeningen en kleplijden;Medisch;05;Klass. hosp;1198
200;Structurele hartaandoeningen en kleplijden;Medisch;05;Daghosp.;142
201;Hartaritmie en geleidingsstoornissen;Medisch;05;Klass. hosp;20456
201;Hartaritmie en geleidingsstoornissen;Medisch;05;Daghosp.;4711
203;Thoracale pijn;Medisch;05;Klass. hosp;5701
203;Thoracale pijn;Medisch;05;Daghosp.;156
204;Syncope en collaps;Medisch;05;Klass. hosp;10190
204;Syncope en collaps;Medisch;05;Daghosp.;33
205;Cardiomyopathie;Medisch;05;Klass. hosp;282
205;Cardiomyopathie;Medisch;05;Daghosp.;2
206;Dysfunctie, reactie en complicatie op cardiaal of vasculair toestel of procedure;Medisch;05;Klass. hosp;999
206;Dysfunctie, reactie en complicatie op cardiaal of vasculair toestel of procedure;Medisch;05;Daghosp.;295
207;Andere diagnosen van het circulatoir stelsel;Medisch;05;Klass. hosp;5284
207;Andere diagnosen van het circulatoir stelsel;Medisch;05;Daghosp.;261
220;Majeure procedures op oesofagus, maag en duodenum;Chirurgisch;06;Klass. hosp;3394
220;Majeure procedures op oesofagus, maag en duodenum;Chirurgisch;06;Daghosp.;144
221;Majeure procedures op dunne en dikke darm;Chirurgisch;06;Klass. hosp;15871
221;Majeure procedures op dunne en dikke darm;Chirurgisch;06;Daghosp.;72
222;Andere procedures op oesofagus, maag, duodenum;Chirurgisch;06;Klass. hosp;2370
222;Andere procedures op oesofagus, maag, duodenum;Chirurgisch;06;Daghosp.;222
223;Andere procedures op dunne en dikke darm;Chirurgisch;06;Klass. hosp;3003
223;Andere procedures op dunne en dikke darm;Chirurgisch;06;Daghosp.;231
224;Peritoneale adhesiolyse;Chirurgisch;06;Klass. hosp;1673
224;Peritoneale adhesiolyse;Chirurgisch;06;Daghosp.;88
225;Appendectomie;Chirurgisch;06;Klass. hosp;13278
225;Appendectomie;Chirurgisch;06;Daghosp.;108
226;Anale procedures;Chirurgisch;06;Klass. hosp;8138
226;Anale procedures;Chirurgisch;06;Daghosp.;8252
227;Procedures voor hernia behalve voor hernia inguinalis, femoralis en umbilicalis;Chirurgisch;06;Klass. hosp;6762
227;Procedures voor hernia behalve voor hernia inguinalis, femoralis en umbilicalis;Chirurgisch;06;Daghosp.;1178
228;Procedures voor hernia inguinalis, femoralis en umbilicalis;Chirurgisch;06;Klass. hosp;18111
228;Procedures voor hernia inguinalis, femoralis en umbilicalis;Chirurgisch;06;Daghosp.;11123
229;Andere procedures op het spijsverteringsstelsel en abdomen;Chirurgisch;06;Klass. hosp;2414
229;Andere procedures op het spijsverteringsstelsel en abdomen;Chirurgisch;06;Daghosp.;422
240;Maligne aandoeningen van het spijsverteringsstelsel;Medisch;06;Klass. hosp;7062
240;Maligne aandoeningen van het spijsverteringsstelsel;Medisch;06;Daghosp.;7942
241;Peptisch ulcus en gastritis;Medisch;06;Klass. hosp;9153
241;Peptisch ulcus en gastritis;Medisch;06;Daghosp.;11283
242;Majeure slokdarmstoornissen;Medisch;06;Klass. hosp;896
242;Majeure slokdarmstoornissen;Medisch;06;Daghosp.;385
243;Andere slokdarmstoornissen;Medisch;06;Klass. hosp;8223
243;Andere slokdarmstoornissen;Medisch;06;Daghosp.;17354
244;Diverticulitis en diverticulosis;Medisch;06;Klass. hosp;9331
244;Diverticulitis en diverticulosis;Medisch;06;Daghosp.;14077
245;Inflammatoire darmziekte;Medisch;06;Klass. hosp;3132
245;Inflammatoire darmziekte;Medisch;06;Daghosp.;6852
246;Gastro-intestinale vasculaire insufficiëntie;Medisch;06;Klass. hosp;1642
246;Gastro-intestinale vasculaire insufficiëntie;Medisch;06;Daghosp.;147
247;Intestinale obstructie;Medisch;06;Klass. hosp;8797
247;Intestinale obstructie;Medisch;06;Daghosp.;478
248;Majeure gastro-intestinale en peritoneale infecties;Medisch;06;Klass. hosp;5048
248;Majeure gastro-intestinale en peritoneale infecties;Medisch;06;Daghosp.;152
249;Niet bacteriële gastro-enteritis, misselijkheid en braken;Medisch;06;Klass. hosp;29891
249;Niet bacteriële gastro-enteritis, misselijkheid en braken;Medisch;06;Daghosp.;6377
251;Abdominale pijn;Medisch;06;Klass. hosp;6807
251;Abdominale pijn;Medisch;06;Daghosp.;7117
252;Dysfunctie, reactie op en complicatie van gastro-intestinaal toestel of procedure;Medisch;06;Klass. hosp;1915
252;Dysfunctie, reactie op en complicatie van gastro-intestinaal toestel of procedure;Medisch;06;Daghosp.;697
253;Andere en niet gespecificeerde gastro-intestinale hemorragie;Medisch;06;Klass. hosp;2402
253;Andere en niet gespecificeerde gastro-intestinale hemorragie;Medisch;06;Daghosp.;1864
254;Andere diagnosen van spijsverteringsstelsel;Medisch;06;Klass. hosp;23213
254;Andere diagnosen van spijsverteringsstelsel;Medisch;06;Daghosp.;69430
260;Majeure pancreas-, lever- en shuntprocedures;Chirurgisch;07;Klass. hosp;2412
260;Majeure pancreas-, lever- en shuntprocedures;Chirurgisch;07;Daghosp.;14
261;Majeure procedures op de galwegen;Chirurgisch;07;Klass. hosp;566
261;Majeure procedures op de galwegen;Chirurgisch;07;Daghosp.;37
262;Cholecystectomie, behalve laparoscopisch;Chirurgisch;07;Klass. hosp;891
262;Cholecystectomie, behalve laparoscopisch;Chirurgisch;07;Daghosp.;19
263;Laparoscopische cholecystectomie;Chirurgisch;07;Klass. hosp;19353
263;Laparoscopische cholecystectomie;Chirurgisch;07;Daghosp.;1043
264;Andere procedures op hepatobiliair stelsel en pancreas, abdominaal;Chirurgisch;07;Klass. hosp;1030
264;Andere procedures op hepatobiliair stelsel en pancreas, abdominaal;Chirurgisch;07;Daghosp.;264
279;Hepatisch coma en andere majeure acute leverstoornissen;Medisch;07;Klass. hosp;1496
279;Hepatisch coma en andere majeure acute leverstoornissen;Medisch;07;Daghosp.;55
280;Alcoholische leverziekte;Medisch;07;Klass. hosp;3979
280;Alcoholische leverziekte;Medisch;07;Daghosp.;373
281;Maligne aandoeningen van het hepatobiliair stelsel en de pancreas;Medisch;07;Klass. hosp;5157
281;Maligne aandoeningen van het hepatobiliair stelsel en de pancreas;Medisch;07;Daghosp.;1923
282;Stoornissen van de pancreas behalve maligne aandoeningen;Medisch;07;Klass. hosp;6841
282;Stoornissen van de pancreas behalve maligne aandoeningen;Medisch;07;Daghosp.;833
283;Andere leverstoornissen;Medisch;07;Klass. hosp;3466
283;Andere leverstoornissen;Medisch;07;Daghosp.;1401
284;Stoornissen van de galblaas en de galwegen;Medisch;07;Klass. hosp;11229
284;Stoornissen van de galblaas en de galwegen;Medisch;07;Daghosp.;1020
301;Vervanging van heupgewricht;Chirurgisch;08;Klass. hosp;27562
301;Vervanging van heupgewricht;Chirurgisch;08;Daghosp.;9
302;Kniegewricht vervanging;Chirurgisch;08;Klass. hosp;22843
302;Kniegewricht vervanging;Chirurgisch;08;Daghosp.;14
303;Dorsolumbale arthrodese bij wervelkolomafwijkingen;Chirurgisch;08;Klass. hosp;311
304;Dorsolumbale arthrodese behalve bij wervelkolomafwijkingen;Chirurgisch;08;Klass. hosp;10063
304;Dorsolumbale arthrodese behalve bij wervelkolomafwijkingen;Chirurgisch;08;Daghosp.;2
305;Amputatie van onderste lidmaat behalve tenen;Chirurgisch;08;Klass. hosp;1047
305;Amputatie van onderste lidmaat behalve tenen;Chirurgisch;08;Daghosp.;2
308;Procedures op heup en femur voor trauma behalve gewrichtsvervanging;Chirurgisch;08;Klass. hosp;10785
308;Procedures op heup en femur voor trauma behalve gewrichtsvervanging;Chirurgisch;08;Daghosp.;8
309;Procedures op heup en femur zonder trauma behalve gewrichtsvervanging;Chirurgisch;08;Klass. hosp;2662
309;Procedures op heup en femur zonder trauma behalve gewrichtsvervanging;Chirurgisch;08;Daghosp.;771
310;Excisie en decompressie van discus intervertebralis;Chirurgisch;08;Klass. hosp;19212
310;Excisie en decompressie van discus intervertebralis;Chirurgisch;08;Daghosp.;204
312;Huidgreffe behalve op de hand, voor musculo-skeletaal en bindweefsel diagnosen;Chirurgisch;08;Klass. hosp;345
312;Huidgreffe behalve op de hand, voor musculo-skeletaal en bindweefsel diagnosen;Chirurgisch;08;Daghosp.;287
313;Procedures op de knie en het onderbeen, behalve op de voet;Chirurgisch;08;Klass. hosp;24216
313;Procedures op de knie en het onderbeen, behalve op de voet;Chirurgisch;08;Daghosp.;46167
314;Procedures op voet en tenen;Chirurgisch;08;Klass. hosp;16569
314;Procedures op voet en tenen;Chirurgisch;08;Daghosp.;6805
315;Procedures op schouder, arm en voorarm;Chirurgisch;08;Klass. hosp;38616
315;Procedures op schouder, arm en voorarm;Chirurgisch;08;Daghosp.;11963
316;Procedures op hand en pols;Chirurgisch;08;Klass. hosp;6335
316;Procedures op hand en pols;Chirurgisch;08;Daghosp.;32133
317;Procedures op pees, spier en andere weke weefsels;Chirurgisch;08;Klass. hosp;7362
317;Procedures op pees, spier en andere weke weefsels;Chirurgisch;08;Daghosp.;8827
320;Andere procedures op musculo-skeletaalstelsel en bindweefsel;Chirurgisch;08;Klass. hosp;8798
320;Andere procedures op musculo-skeletaalstelsel en bindweefsel;Chirurgisch;08;Daghosp.;23635
321;Cervicale artrodese en andere procedures op nek/rug, behalve excisie/decompressie discus intervertebralis;Chirurgisch;08;Klass. hosp;7512
321;Cervicale artrodese en andere procedures op nek/rug, behalve excisie/decompressie discus intervertebralis;Chirurgisch;08;Daghosp.;477
340;Femurfracturen;Medisch;08;Klass. hosp;1465
340;Femurfracturen;Medisch;08;Daghosp.;20
341;Fracturen van het bekken of luxatie van de heup;Medisch;08;Klass. hosp;3889
341;Fracturen van het bekken of luxatie van de heup;Medisch;08;Daghosp.;32
342;Fracturen of luxatie, behalve femur, heup en bekken;Medisch;08;Klass. hosp;8834
342;Fracturen of luxatie, behalve femur, heup en bekken;Medisch;08;Daghosp.;4049
343;Maligne aandoeningen van het musculoskeletaal stelsel en pathologische fracturen hierdoor.;Medisch;08;Klass. hosp;2308
343;Maligne aandoeningen van het musculoskeletaal stelsel en pathologische fracturen hierdoor.;Medisch;08;Daghosp.;948
344;Osteomyelitis, septische arthritis en andere musculo-skeletale infecties;Medisch;08;Klass. hosp;1340
344;Osteomyelitis, septische arthritis en andere musculo-skeletale infecties;Medisch;08;Daghosp.;47
346;Stoornissen van het bindweefsel;Medisch;08;Klass. hosp;3606
346;Stoornissen van het bindweefsel;Medisch;08;Daghosp.;1952
347;Andere stoornissen, breuken en letsels van de rug en van de nek;Medisch;08;Klass. hosp;21587
347;Andere stoornissen, breuken en letsels van de rug en van de nek;Medisch;08;Daghosp.;112195
349;Dysfunctie, bijwerking en complicaties van orthopedisch toestel of procedure;Medisch;08;Klass. hosp;2248
349;Dysfunctie, bijwerking en complicaties van orthopedisch toestel of procedure;Medisch;08;Daghosp.;338
351;Andere diagnosen van het musculo-skeletaal stelsel en bindweefsel;Medisch;08;Klass. hosp;12852
351;Andere diagnosen van het musculo-skeletaal stelsel en bindweefsel;Medisch;08;Daghosp.;8101
361;Huidgreffe voor huid en subcutaan weefsel diagnosen;Chirurgisch;09;Klass. hosp;3413
361;Huidgreffe voor huid en subcutaan weefsel diagnosen;Chirurgisch;09;Daghosp.;5062
362;Mastectomie procedures;Chirurgisch;09;Klass. hosp;6299
362;Mastectomie procedures;Chirurgisch;09;Daghosp.;262
363;Procedures op de borst, behalve mastectomie;Chirurgisch;09;Klass. hosp;14821
363;Procedures op de borst, behalve mastectomie;Chirurgisch;09;Daghosp.;5854
364;Andere procedures op huid, subcutaan weefsel en gerelateerde procedures;Chirurgisch;09;Klass. hosp;10067
364;Andere procedures op huid, subcutaan weefsel en gerelateerde procedures;Chirurgisch;09;Daghosp.;8698
380;Huidulcera;Medisch;09;Klass. hosp;2363
380;Huidulcera;Medisch;09;Daghosp.;132
381;Majeure aandoeningen van de huid;Medisch;09;Klass. hosp;1357
381;Majeure aandoeningen van de huid;Medisch;09;Daghosp.;418
382;Maligne aandoeningen van de mamma;Medisch;09;Klass. hosp;1372
382;Maligne aandoeningen van de mamma;Medisch;09;Daghosp.;3737
383;Cellulitis en andere bacteriële huidinfecties;Medisch;09;Klass. hosp;11274
383;Cellulitis en andere bacteriële huidinfecties;Medisch;09;Daghosp.;1739
384;Contusie, open wonde en andere trauma van de huid en van het subcutaan weefsel;Medisch;09;Klass. hosp;8794
384;Contusie, open wonde en andere trauma van de huid en van het subcutaan weefsel;Medisch;09;Daghosp.;5464
385;Andere aandoeningen van de huid, het subcutaan weefsel en de mamma;Medisch;09;Klass. hosp;4816
385;Andere aandoeningen van de huid, het subcutaan weefsel en de mamma;Medisch;09;Daghosp.;18932
401;Procedures op bijnieren en hypofyse;Chirurgisch;10;Klass. hosp;606
401;Procedures op bijnieren en hypofyse;Chirurgisch;10;Daghosp.;2
403;Procedures voor obesitas;Chirurgisch;10;Klass. hosp;12946
403;Procedures voor obesitas;Chirurgisch;10;Daghosp.;68
404;Procedures op schildklier, bijschildklieren en ductus thyreoglossus;Chirurgisch;10;Klass. hosp;7082
404;Procedures op schildklier, bijschildklieren en ductus thyreoglossus;Chirurgisch;10;Daghosp.;92
405;Andere procedures bij endocriene, nutritionele en metabole stoornissen;Chirurgisch;10;Klass. hosp;645
405;Andere procedures bij endocriene, nutritionele en metabole stoornissen;Chirurgisch;10;Daghosp.;162
420;Diabetes;Medisch;10;Klass. hosp;11802
420;Diabetes;Medisch;10;Daghosp.;45
421;Malnutritie, “failure to thrive” en andere nutritionele stoornissen;Medisch;10;Klass. hosp;5797
421;Malnutritie, “failure to thrive” en andere nutritionele stoornissen;Medisch;10;Daghosp.;1783
422;Hypovolemie en gerelateerde electrolytenstoornissen;Medisch;10;Klass. hosp;4689
422;Hypovolemie en gerelateerde electrolytenstoornissen;Medisch;10;Daghosp.;8
423;Congenitale afwijkingen van het metabolisme;Medisch;10;Klass. hosp;530
423;Congenitale afwijkingen van het metabolisme;Medisch;10;Daghosp.;308
