code;description;médical_ou_chirurgical;mdc;type_d_hospitalisation;nombre_de_séjours
173;Autres interventions vasculaires;Chirurgical;05;Classique;19036
173;Autres interventions vasculaires;Chirurgical;05;De jour;3651
174;Interventions cardiovasculaires percutanées avec infarctus aigu du myocarde;Chirurgical;05;Classique;6791
174;Interventions cardiovasculaires percutanées avec infarctus aigu du myocarde;Chirurgical;05;De jour;365
175;Interventions cardiovasculaires percutanées sans infarctus aigu du myocarde;Chirurgical;05;Classique;22563
175;Interventions cardiovasculaires percutanées sans infarctus aigu du myocarde;Chirurgical;05;De jour;2014
176;Remplacement de pacemaker et défibrillateur cardiaque;Chirurgical;05;Classique;2661
176;Remplacement de pacemaker et défibrillateur cardiaque;Chirurgical;05;De jour;564
177;Révision de pacemaker et défibrillateur cardiaque excepté remplacement d'appareil;Chirurgical;05;Classique;889
177;Révision de pacemaker et défibrillateur cardiaque excepté remplacement d'appareil;Chirurgical;05;De jour;91
178;Amputation de membre supérieur et orteil pour pathologie circulatoire;Chirurgical;05;Classique;491
178;Amputation de membre supérieur et orteil pour pathologie circulatoire;Chirurgical;05;De jour;44
179;Ligature de veine et stripping;Chirurgical;05;Classique;5403
179;Ligature de veine et stripping;Chirurgical;05;De jour;17030
180;Autres interventions chirurgicales sur système circulatoire;Chirurgical;05;Classique;1032
180;Autres interventions chirurgicales sur système circulatoire;Chirurgical;05;De jour;157
190;Affections circulatoires avec infarctus;Médical;05;Classique;10984
190;Affections circulatoires avec infarctus;Médical;05;De jour;553
191;Cathétérisme cardiaque pour problèmes circulatoires excepté maladies ischémiques du myocarde;Médical;05;Classique;9516
191;Cathétérisme cardiaque pour problèmes circulatoires excepté maladies ischémiques du myocarde;Médical;05;De jour;2026
192;Cathétérisme cardiaque pour maladie ischémique du myocarde;Médical;05;Classique;22013
192;Cathétérisme cardiaque pour maladie ischémique du myocarde;Médical;05;De jour;7762
193;Endocardite aiguë et subaiguë;Médical;05;Classique;230
194;Insuffisance cardiaque;Médical;05;Classique;20408
194;Insuffisance cardiaque;Médical;05;De jour;26
195;Thrombophlébite veineuse profonde;Médical;05;Classique;1087
195;Thrombophlébite veineuse profonde;Médical;05;De jour;4
196;Arrêt cardiaque inexpliqué;Médical;05;Classique;928
196;Arrêt cardiaque inexpliqué;Médical;05;De jour;129
197;Affections vasculaires périphériques et autres;Médical;05;Classique;6393
197;Affections vasculaires périphériques et autres;Médical;05;De jour;2435
198;Athérosclérose;Médical;05;Classique;3837
198;Athérosclérose;Médical;05;De jour;34
199;Hypertension;Médical;05;Classique;3074
199;Hypertension;Médical;05;De jour;51
200;Affections valvulaires et cardiaques congénitales;Médical;05;Classique;1324
200;Affections valvulaires et cardiaques congénitales;Médical;05;De jour;79
201;Arythmie cardiaque et troubles de conduction;Médical;05;Classique;19688
201;Arythmie cardiaque et troubles de conduction;Médical;05;De jour;3889
202;Angine de poitrine;Médical;05;Classique;3039
202;Angine de poitrine;Médical;05;De jour;19
203;Douleur thoracique;Médical;05;Classique;6799
203;Douleur thoracique;Médical;05;De jour;145
204;Syncope et collapsus;Médical;05;Classique;8893
204;Syncope et collapsus;Médical;05;De jour;25
205;Cardiomyopathie;Médical;05;Classique;421
205;Cardiomyopathie;Médical;05;De jour;15
206;Dysfonctionnement, réaction et complication d'un appareil cardiaque ou vasculaire ou intervention;Médical;05;Classique;1409
206;Dysfonctionnement, réaction et complication d'un appareil cardiaque ou vasculaire ou intervention;Médical;05;De jour;389
207;Autres diagnostics du système circulatoire;Médical;05;Classique;5779
207;Autres diagnostics du système circulatoire;Médical;05;De jour;273
220;Interventions majeures sur l'œsophage, estomac et duodénum;Chirurgical;06;Classique;5033
220;Interventions majeures sur l'œsophage, estomac et duodénum;Chirurgical;06;De jour;149
221;Interventions majeures sur l'intestin grêle et le gros intestin;Chirurgical;06;Classique;15074
221;Interventions majeures sur l'intestin grêle et le gros intestin;Chirurgical;06;De jour;29
222;Interventions mineures sur l'œsophage, estomac et duodénum;Chirurgical;06;Classique;645
222;Interventions mineures sur l'œsophage, estomac et duodénum;Chirurgical;06;De jour;100
223;Interventions mineures sur gros intestin et intestin grêle;Chirurgical;06;Classique;2128
223;Interventions mineures sur gros intestin et intestin grêle;Chirurgical;06;De jour;110
224;Lyse d'adhérences péritonéales;Chirurgical;06;Classique;2149
224;Lyse d'adhérences péritonéales;Chirurgical;06;De jour;108
225;Appendicectomie;Chirurgical;06;Classique;13801
225;Appendicectomie;Chirurgical;06;De jour;54
226;Interventions sur anus et orifices artificiels (stomie);Chirurgical;06;Classique;9908
226;Interventions sur anus et orifices artificiels (stomie);Chirurgical;06;De jour;6977
227;Cure de hernie excepté inguinale et crurale;Chirurgical;06;Classique;9165
227;Cure de hernie excepté inguinale et crurale;Chirurgical;06;De jour;2881
228;Cure de hernie inguinale et crurale;Chirurgical;06;Classique;17512
228;Cure de hernie inguinale et crurale;Chirurgical;06;De jour;6129
229;Autres interventions du système digestif;Chirurgical;06;Classique;2174
229;Autres interventions du système digestif;Chirurgical;06;De jour;272
240;Affections malignes du tube digestif;Médical;06;Classique;7860
240;Affections malignes du tube digestif;Médical;06;De jour;6855
241;Ulcère peptique et gastrites;Médical;06;Classique;9646
241;Ulcère peptique et gastrites;Médical;06;De jour;7577
242;Affections majeures de l'œsophage;Médical;06;Classique;957
242;Affections majeures de l'œsophage;Médical;06;De jour;290
243;Autres affections de l'œsophage;Médical;06;Classique;10289
243;Autres affections de l'œsophage;Médical;06;De jour;16897
244;Diverticulite et diverticulose;Médical;06;Classique;8931
244;Diverticulite et diverticulose;Médical;06;De jour;14744
245;Maladie inflammatoire de l'intestin;Médical;06;Classique;2964
245;Maladie inflammatoire de l'intestin;Médical;06;De jour;6274
246;Ischémie du tube digestif;Médical;06;Classique;1416
246;Ischémie du tube digestif;Médical;06;De jour;134
247;Obstruction gastro-intestinale;Médical;06;Classique;8444
247;Obstruction gastro-intestinale;Médical;06;De jour;450
248;Infections gastro-intestinales bactériennes majeures;Médical;06;Classique;770
248;Infections gastro-intestinales bactériennes majeures;Médical;06;De jour;19
249;Gastro-entérites non bactériennes et douleur abdominale;Médical;06;Classique;29389
249;Gastro-entérites non bactériennes et douleur abdominale;Médical;06;De jour;8328
250;Autres diagnostics du système digestif;Médical;06;Classique;30385
250;Autres diagnostics du système digestif;Médical;06;De jour;62993
260;Shunt intra-abdominal et interventions sur pancréas et foie;Chirurgical;07;Classique;2108
260;Shunt intra-abdominal et interventions sur pancréas et foie;Chirurgical;07;De jour;10
261;Interventions majeures des voies biliaires;Chirurgical;07;Classique;665
261;Interventions majeures des voies biliaires;Chirurgical;07;De jour;41
262;Cholécystectomie non laparoscopique;Chirurgical;07;Classique;821
262;Cholécystectomie non laparoscopique;Chirurgical;07;De jour;1
263;Cholécystectomie laparoscopique;Chirurgical;07;Classique;17571
263;Cholécystectomie laparoscopique;Chirurgical;07;De jour;425
264;Autres interventions sur le système hépatobiliaire et le pancréas;Chirurgical;07;Classique;951
264;Autres interventions sur le système hépatobiliaire et le pancréas;Chirurgical;07;De jour;132
280;Cirrhose et hépatite alcoolique;Médical;07;Classique;4340
280;Cirrhose et hépatite alcoolique;Médical;07;De jour;525
281;Affections malignes du système hépatobiliaire ou du pancréas;Médical;07;Classique;5195
281;Affections malignes du système hépatobiliaire ou du pancréas;Médical;07;De jour;1651
282;Affections du pancréas excepté affections malignes;Médical;07;Classique;6138
282;Affections du pancréas excepté affections malignes;Médical;07;De jour;658
283;Affections du foie excepté affections malignes, cirrhose, hépatite alcoolique;Médical;07;Classique;4232
283;Affections du foie excepté affections malignes, cirrhose, hépatite alcoolique;Médical;07;De jour;1254
284;Affections des voies biliaires;Médical;07;Classique;9293
284;Affections des voies biliaires;Médical;07;De jour;954
300;Interventions majeures bilatérales ou multiples sur articulations de membre inférieur;Chirurgical;08;Classique;359
301;Interventions majeures sur articulations et rattachement membres des extrémités inférieures avec trauma;Chirurgical;08;Classique;6182
302;Interventions majeures sur articulations et rattachement membres des extrémités inférieures sans trauma;Chirurgical;08;Classique;37921
302;Interventions majeures sur articulations et rattachement membres des extrémités inférieures sans trauma;Chirurgical;08;De jour;19
303;Arthrodèse dorsolombaire pour courbures du dos;Chirurgical;08;Classique;252
304;Arthrodèse dorsolombaire excepté courbures du dos;Chirurgical;08;Classique;8783
304;Arthrodèse dorsolombaire excepté courbures du dos;Chirurgical;08;De jour;2
305;Amputation pour affections du système musculosquelettique et du tissu conjonctif;Chirurgical;08;Classique;268
305;Amputation pour affections du système musculosquelettique et du tissu conjonctif;Chirurgical;08;De jour;2
306;Interventions majeures sur articulation et rattachement membres des extrémités supérieures;Chirurgical;08;Classique;2251
306;Interventions majeures sur articulation et rattachement membres des extrémités supérieures;Chirurgical;08;De jour;42
307;Interventions pour reconstruction osseuse du crâne et de la face;Chirurgical;08;Classique;383
307;Interventions pour reconstruction osseuse du crâne et de la face;Chirurgical;08;De jour;249
308;Interventions hanche, fémur, excepté interventions majeures d'articulation, pour trauma;Chirurgical;08;Classique;10296
308;Interventions hanche, fémur, excepté interventions majeures d'articulation, pour trauma;Chirurgical;08;De jour;7
309;Interventions hanche, fémur, excepté interventions majeures d'articulation, sans trauma;Chirurgical;08;Classique;2281
309;Interventions hanche, fémur, excepté interventions majeures d'articulation, sans trauma;Chirurgical;08;De jour;128
310;Interventions sur dos et cou excepté arthrodèse vertébrale, dorsale et lombaire;Chirurgical;08;Classique;23904
310;Interventions sur dos et cou excepté arthrodèse vertébrale, dorsale et lombaire;Chirurgical;08;De jour;2603
311;Débridement et greffe cutanée pour plaie ouverte, affections musculosquelettiques et du tissu conjonctif, excepté main;Chirurgical;08;Classique;104
311;Débridement et greffe cutanée pour plaie ouverte, affections musculosquelettiques et du tissu conjonctif, excepté main;Chirurgical;08;De jour;53
312;Débridement et greffe cutanée sauf pour plaie ouverte, pour affections musculosquelettiques et du tissu conjonctif, excepté main;Chirurgical;08;Classique;1002
312;Débridement et greffe cutanée sauf pour plaie ouverte, pour affections musculosquelettiques et du tissu conjonctif, excepté main;Chirurgical;08;De jour;259
313;Interventions des membres inférieurs et genoux excepté pied;Chirurgical;08;Classique;24605
313;Interventions des membres inférieurs et genoux excepté pied;Chirurgical;08;De jour;42426
314;Interventions du pied;Chirurgical;08;Classique;12565
314;Interventions du pied;Chirurgical;08;De jour;4807
315;Interventions épaule, coude et avant-bras;Chirurgical;08;Classique;31990
315;Interventions épaule, coude et avant-bras;Chirurgical;08;De jour;7882
316;Interventions main, poignet;Chirurgical;08;Classique;6405
316;Interventions main, poignet;Chirurgical;08;De jour;28181
317;Interventions des tissus mous;Chirurgical;08;Classique;8334
317;Interventions des tissus mous;Chirurgical;08;De jour;9275
318;Enlèvement matériel de fixation interne;Chirurgical;08;Classique;4767
318;Enlèvement matériel de fixation interne;Chirurgical;08;De jour;17653
319;Excision locale du système musculosquelletique;Chirurgical;08;Classique;3435
319;Excision locale du système musculosquelletique;Chirurgical;08;De jour;6368
320;Autres interventions du système musculosquelettique et tissu conjonctif;Chirurgical;08;Classique;5422
320;Autres interventions du système musculosquelettique et tissu conjonctif;Chirurgical;08;De jour;5406
340;Fractures du fémur;Médical;08;Classique;1426
340;Fractures du fémur;Médical;08;De jour;22
341;Fractures du bassin ou luxation de la hanche;Médical;08;Classique;3698
341;Fractures du bassin ou luxation de la hanche;Médical;08;De jour;33
342;Fractures ou luxations excepté fémur et bassin;Médical;08;Classique;9754
342;Fractures ou luxations excepté fémur et bassin;Médical;08;De jour;4440
343;Fractures pathologiques et affections malignes du tissu conjonctif ou du système musculosquelletique;Médical;08;Classique;6468
343;Fractures pathologiques et affections malignes du tissu conjonctif ou du système musculosquelletique;Médical;08;De jour;2151
344;Ostéomyélite;Médical;08;Classique;493
344;Ostéomyélite;Médical;08;De jour;21
345;Arthrite septique;Médical;08;Classique;433
345;Arthrite septique;Médical;08;De jour;5
346;Affections du tissu conjonctif;Médical;08;Classique;3143
346;Affections du tissu conjonctif;Médical;08;De jour;1637
347;Problèmes médicaux de dos;Médical;08;Classique;21859
347;Problèmes médicaux de dos;Médical;08;De jour;154699
348;Autres maladies des os;Médical;08;Classique;3991
348;Autres maladies des os;Médical;08;De jour;1543
349;Dysfonctionnements, réactions et complications relatifs aux appareils orthopédiques ou interventions.;Médical;08;Classique;2287
349;Dysfonctionnements, réactions et complications relatifs aux appareils orthopédiques ou interventions.;Médical;08;De jour;264
350;Signes, symptômes, entorses et maladies inflammatoires mineures du système musculosquelettique;Médical;08;Classique;4849
350;Signes, symptômes, entorses et maladies inflammatoires mineures du système musculosquelettique;Médical;08;De jour;1172
351;Autres diagnostics système musculosquelettique et tissu conjonctif;Médical;08;Classique;5300
351;Autres diagnostics système musculosquelettique et tissu conjonctif;Médical;08;De jour;4767
360;Greffe cutanée et/ou débridement pour ulcère ou cellulite;Chirurgical;09;Classique;1095
360;Greffe cutanée et/ou débridement pour ulcère ou cellulite;Chirurgical;09;De jour;166
361;Greffe cutanée et/ou débridement excepté ulcère et cellulite;Chirurgical;09;Classique;3573
361;Greffe cutanée et/ou débridement excepté ulcère et cellulite;Chirurgical;09;De jour;4146
362;Interventions pour mastectomie;Chirurgical;09;Classique;5986
362;Interventions pour mastectomie;Chirurgical;09;De jour;234
363;Interventions sur les seins, excepté mastectomie;Chirurgical;09;Classique;14290
363;Interventions sur les seins, excepté mastectomie;Chirurgical;09;De jour;5699
364;Autres interventions sur les seins, la peau et le tissu sous-cutané;Chirurgical;09;Classique;8269
364;Autres interventions sur les seins, la peau et le tissu sous-cutané;Chirurgical;09;De jour;22112
380;Ulcère de la peau;Médical;09;Classique;1359
380;Ulcère de la peau;Médical;09;De jour;38
381;Affections majeures de la peau;Médical;09;Classique;1417
381;Affections majeures de la peau;Médical;09;De jour;116
382;Affections malignes du sein;Médical;09;Classique;1319
382;Affections malignes du sein;Médical;09;De jour;1370
383;Cellulite;Médical;09;Classique;9682
383;Cellulite;Médical;09;De jour;892
384;Traumatisme de peau, tissu sous-cutané, sein;Médical;09;Classique;8134
384;Traumatisme de peau, tissu sous-cutané, sein;Médical;09;De jour;3931
385;Autre affection de la peau et de seins;Médical;09;Classique;3915
385;Autre affection de la peau et de seins;Médical;09;De jour;3178
400;Amputation de membre inferieur pour affections endocriniennes, nutritionnelles, métaboliques;Chirurgical;10;Classique;788
400;Amputation de membre inferieur pour affections endocriniennes, nutritionnelles, métaboliques;Chirurgical;10;De jour;24
401;Interventions sur les surrénales et l'hypophyse;Chirurgical;10;Classique;535
402;Greffe cutanée, débridement de plaie pour affections endocriniennes, nutritionnelles, métaboliques;Chirurgical;10;Classique;488
402;Greffe cutanée, débridement de plaie pour affections endocriniennes, nutritionnelles, métaboliques;Chirurgical;10;De jour;34
403;Interventions chirurgicales pour obésité;Chirurgical;10;Classique;11234
403;Interventions chirurgicales pour obésité;Chirurgical;10;De jour;419
404;Interventions sur les glandes thyroïdes ou parathyroïdes;Chirurgical;10;Classique;6830
404;Interventions sur les glandes thyroïdes ou parathyroïdes;Chirurgical;10;De jour;70
405;Autres interventions sur système endocrinien ou pour troubles nutritionnels, métaboliques;Chirurgical;10;Classique;1014
405;Autres interventions sur système endocrinien ou pour troubles nutritionnels, métaboliques;Chirurgical;10;De jour;155
420;Diabète;Médical;10;Classique;13792
420;Diabète;Médical;10;De jour;70
421;Affections nutritionnelles et troubles du métabolisme;Médical;10;Classique;6061
421;Affections nutritionnelles et troubles du métabolisme;Médical;10;De jour;1505
422;Hypovolémie et désordres électrolytiques;Médical;10;Classique;12086
422;Hypovolémie et désordres électrolytiques;Médical;10;De jour;46
423;Anomalies congénitales du métabolisme;Médical;10;Classique;554
423;Anomalies congénitales du métabolisme;Médical;10;De jour;544
424;Autres affections endocriniennes;Médical;10;Classique;3173
424;Autres affections endocriniennes;Médical;10;De jour;140
440;Transplantation rénale;Chirurgical;11;Classique;451
441;Interventions majeures sur la vessie;Chirurgical;11;Classique;1138
441;Interventions majeures sur la vessie;Chirurgical;11;De jour;12
442;Interventions des reins et des voies urinaires pour affections malignes;Chirurgical;11;Classique;1781
442;Interventions des reins et des voies urinaires pour affections malignes;Chirurgical;11;De jour;9
443;Interventions des reins et des voies urinaires sauf pour affections malignes;Chirurgical;11;Classique;2922
443;Interventions des reins et des voies urinaires sauf pour affections malignes;Chirurgical;11;De jour;265
444;Création, révision et enlèvement d'une voie d'accès rénale;Chirurgical;11;Classique;537
444;Création, révision et enlèvement d'une voie d'accès rénale;Chirurgical;11;De jour;100
445;Interventions mineure de la vessie;Chirurgical;11;Classique;1708
445;Interventions mineure de la vessie;Chirurgical;11;De jour;235
446;Interventions urétrales et transurétrales;Chirurgical;11;Classique;15555
446;Interventions urétrales et transurétrales;Chirurgical;11;De jour;4401
